experiment_signature,run_id,condition,query_id,category,question,corpus_chunks,corpus_fingerprint,top_k,expected_provider,expected_model,actual_provider,actual_model,temperature,max_tokens,think,generation_seed,retrieval_time_ns,generation_time_ns,end_to_end_time_ns,retrieved_chunk_ids,relevant_chunk_ids,relevant_retrieved_chunk_ids,retrieval_hit_count,precision_at_5,recall_at_5,citation_valid,citation_retry_count,citation_count,valid_citations,invalid_citations,citation_relevant_count,citation_relevance,answer_word_count,answer,generation_metadata
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q14,semantic,q14,middleware_cors,How do I configure CORS to allow requests from specific origins in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,80465500,9830441200,9911065200,"[""tutorial/cors-4"", ""tutorial/cors-9"", ""tutorial/cors-6"", ""tutorial/cors-5"", ""tutorial/cors-7""]","[""reference/middleware-0"", ""tutorial/cors-0"", ""tutorial/cors-3"", ""tutorial/cors-4"", ""tutorial/cors-5"", ""tutorial/cors-6""]","[""tutorial/cors-4"", ""tutorial/cors-6"", ""tutorial/cors-5""]",3,0.6,0.5,true,1,1,"[""tutorial/cors-4""]",[],1,1.0,53,"You can configure CORS to allow requests from specific origins in FastAPI by setting the `allow_origins` parameter in the `CORSMiddleware`. For example, you can set it to a list of origins that should be permitted to make cross-origin requests, such as `['https://example.org', 'https://www.example.org']`. You can also use `['*']` to allow any origin. [tutorial/cors-4]","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 90, ""eval_duration"": 1611895000, ""invalid_citations"": [], ""load_duration"": 1732200, ""prompt_eval_count"": 1578, ""prompt_eval_duration"": 1222962000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2846320100, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/cors-4""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q14,no_rag,q14,middleware_cors,How do I configure CORS to allow requests from specific origins in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,676286000,676286000,[],"[""reference/middleware-0"", ""tutorial/cors-0"", ""tutorial/cors-3"", ""tutorial/cors-4"", ""tutorial/cors-5"", ""tutorial/cors-6""]",[],,,,,,,[],[],,,20,Configure CORS in FastAPI by installing `fastapi-cors` and adding it to your app with appropriate origins in the `include_cors` function.,"{""done_reason"": ""stop"", ""eval_count"": 32, ""eval_duration"": 517751999, ""load_duration"": 1590100, ""prompt_eval_count"": 82, ""prompt_eval_duration"": 131871000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 674203300}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q15,semantic,q15,middleware_cors,How do I add middleware to a FastAPI application?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,17508100,9457939800,9475609400,"[""tutorial/middleware-0"", ""advanced/middleware-1"", ""advanced/middleware-2"", ""tutorial/cors-4"", ""tutorial/frontend-8""]","[""advanced/middleware-0"", ""advanced/middleware-1"", ""advanced/middleware-2"", ""advanced/wsgi-1"", ""reference/middleware-0"", ""tutorial/cors-4"", ""tutorial/middleware-0"", ""tutorial/middleware-1"", ""tutorial/middleware-3"", ""tutorial/middleware-4""]","[""tutorial/middleware-0"", ""advanced/middleware-1"", ""advanced/middleware-2"", ""tutorial/cors-4""]",4,0.8,0.4,true,1,1,"[""advanced/middleware-1""]",[],1,1.0,17,"You can add middleware to a FastAPI application by using the `app.add_middleware()` method, as described in [advanced/middleware-1].","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 31, ""eval_duration"": 531871999, ""invalid_citations"": [], ""load_duration"": 2185700, ""prompt_eval_count"": 1567, ""prompt_eval_duration"": 1222803000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 1768058600, ""truncation_retries"": 0, ""valid_citations"": [""advanced/middleware-1""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q15,no_rag,q15,middleware_cors,How do I add middleware to a FastAPI application?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,471568100,471568100,[],"[""advanced/middleware-0"", ""advanced/middleware-1"", ""advanced/middleware-2"", ""advanced/wsgi-1"", ""reference/middleware-0"", ""tutorial/cors-4"", ""tutorial/middleware-0"", ""tutorial/middleware-1"", ""tutorial/middleware-3"", ""tutorial/middleware-4""]",[],,,,,,,[],[],,,13,Add `Middleware` class inheriting from `FastAPI` to configure middleware in your FastAPI application.,"{""done_reason"": ""stop"", ""eval_count"": 22, ""eval_duration"": 349188000, ""load_duration"": 2183600, ""prompt_eval_count"": 78, ""prompt_eval_duration"": 95434000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 469596400}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q15,optimized,q15,middleware_cors,How do I add middleware to a FastAPI application?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,15622300,10532601200,10548476300,"[""advanced/middleware-0"", ""reference/middleware-0"", ""tutorial/middleware-0"", ""tutorial/middleware-1"", ""tutorial/frontend-8""]","[""advanced/middleware-0"", ""advanced/middleware-1"", ""advanced/middleware-2"", ""advanced/wsgi-1"", ""reference/middleware-0"", ""tutorial/cors-4"", ""tutorial/middleware-0"", ""tutorial/middleware-1"", ""tutorial/middleware-3"", ""tutorial/middleware-4""]","[""advanced/middleware-0"", ""reference/middleware-0"", ""tutorial/middleware-0"", ""tutorial/middleware-1""]",4,0.8,0.4,true,1,1,"[""reference/middleware-0""]",[],1,1.0,46,"To add middleware to a FastAPI application, you use the decorator `@app.middleware(""http"")` on top of a function. The middleware function receives the `request`, a function `call_next` that will receive the `request` as a parameter, and you can then further modify the `response` before returning it. [reference/middleware-0]","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 74, ""eval_duration"": 1319407000, ""invalid_citations"": [], ""load_duration"": 1782000, ""prompt_eval_count"": 1559, ""prompt_eval_duration"": 1222588000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2554480700, ""truncation_retries"": 0, ""valid_citations"": [""reference/middleware-0""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q16,no_rag,q16,middleware_cors,How can I configure trusted hosts or HTTPS redirection middleware in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,707995900,707995900,[],"[""advanced/middleware-0"", ""advanced/middleware-1"", ""advanced/middleware-2"", ""advanced/middleware-3"", ""advanced/middleware-4"", ""reference/middleware-0""]",[],,,,,,,[],[],,,23,Configure trusted hosts in your FastAPI app's `settings` module and use the `FastAPI` constructor with the `middleware` parameter to include HTTPS redirection middleware.,"{""done_reason"": ""stop"", ""eval_count"": 34, ""eval_duration"": 552135000, ""load_duration"": 2139100, ""prompt_eval_count"": 81, ""prompt_eval_duration"": 131969000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 706324000}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q16,optimized,q16,middleware_cors,How can I configure trusted hosts or HTTPS redirection middleware in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,11697100,9268337800,9280156600,"[""reference/middleware-0"", ""advanced/middleware-0"", ""tutorial/middleware-1"", ""tutorial/frontend-8"", ""tutorial/middleware-0""]","[""advanced/middleware-0"", ""advanced/middleware-1"", ""advanced/middleware-2"", ""advanced/middleware-3"", ""advanced/middleware-4"", ""reference/middleware-0""]","[""reference/middleware-0"", ""advanced/middleware-0""]",2,0.4,0.3333333333333333,true,1,1,"[""reference/middleware-0""]",[],1,1.0,28,You can configure the TrustedHostMiddleware and HTTPSRedirectMiddleware in FastAPI by importing them from `fastapi` and applying them to your application as middleware. Refer to [reference/middleware-0] for more details.,"{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 45, ""eval_duration"": 788337000, ""invalid_citations"": [], ""load_duration"": 2133900, ""prompt_eval_count"": 1527, ""prompt_eval_duration"": 1194824000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 1996246800, ""truncation_retries"": 0, ""valid_citations"": [""reference/middleware-0""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q16,semantic,q16,middleware_cors,How can I configure trusted hosts or HTTPS redirection middleware in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,22507200,9100475500,9123141600,"[""advanced/behind-a-proxy-3"", ""tutorial/cors-4"", ""advanced/behind-a-proxy-5"", ""advanced/middleware-4"", ""advanced/middleware-3""]","[""advanced/middleware-0"", ""advanced/middleware-1"", ""advanced/middleware-2"", ""advanced/middleware-3"", ""advanced/middleware-4"", ""reference/middleware-0""]","[""advanced/middleware-4"", ""advanced/middleware-3""]",2,0.4,0.3333333333333333,false,1,0,[],[],0,,48,"You can configure `TrustedHostMiddleware` in FastAPI by specifying the `allowed_hosts` argument to allow certain domain names, and setting `www_redirect` to `True` to redirect non-www to www versions of the allowed hosts. For enforcing HTTPS, you can use `HTTPSRedirectMiddleware` by ensuring all incoming requests are either `https` or `wss`.","{""citation_count"": 0, ""citation_retry_count"": 1, ""citation_valid"": false, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 76, ""eval_duration"": 1363818000, ""invalid_citations"": [], ""load_duration"": 2163900, ""prompt_eval_count"": 1487, ""prompt_eval_duration"": 1197948000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2577436500, ""truncation_retries"": 0, ""valid_citations"": []}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q17,optimized,q17,background_tasks,How can I run work after returning a response using BackgroundTasks in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,10201600,6231821500,6242241400,"[""tutorial/background-tasks-1"", ""reference/background-0"", ""reference/response-0"", ""tutorial/background-tasks-4"", ""advanced/response-cookies-2""]","[""advanced/advanced-dependencies-12"", ""reference/background-0"", ""tutorial/background-tasks-0"", ""tutorial/background-tasks-1"", ""tutorial/background-tasks-2"", ""tutorial/background-tasks-4"", ""tutorial/background-tasks-5"", ""tutorial/background-tasks-6"", ""tutorial/background-tasks-7""]","[""tutorial/background-tasks-1"", ""reference/background-0"", ""tutorial/background-tasks-4""]",3,0.6,0.3333333333333333,true,0,1,"[""tutorial/background-tasks-4""]",[],1,1.0,57,"You can run work after returning a response using BackgroundTasks in FastAPI by declaring a parameter of type `BackgroundTasks` in your *path operation function* or dependency, and then using the `add_task` method to schedule background tasks. This is demonstrated in the example from [tutorial/background-tasks-4] where messages are written to a log file after the response is sent.","{""citation_count"": 1, ""citation_retry_count"": 0, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 78, ""eval_duration"": 1366432000, ""invalid_citations"": [], ""load_duration"": 2267500, ""prompt_eval_count"": 1138, ""prompt_eval_duration"": 4837797000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 6229332800, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/background-tasks-4""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q17,semantic,q17,background_tasks,How can I run work after returning a response using BackgroundTasks in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,22287000,8851907400,8874361100,"[""reference/background-0"", ""tutorial/background-tasks-0"", ""tutorial/background-tasks-5"", ""tutorial/background-tasks-4"", ""tutorial/background-tasks-1""]","[""advanced/advanced-dependencies-12"", ""reference/background-0"", ""tutorial/background-tasks-0"", ""tutorial/background-tasks-1"", ""tutorial/background-tasks-2"", ""tutorial/background-tasks-4"", ""tutorial/background-tasks-5"", ""tutorial/background-tasks-6"", ""tutorial/background-tasks-7""]","[""reference/background-0"", ""tutorial/background-tasks-0"", ""tutorial/background-tasks-5"", ""tutorial/background-tasks-4"", ""tutorial/background-tasks-1""]",5,1.0,0.5555555555555556,true,1,1,"[""tutorial/background-tasks-0""]",[],1,1.0,46,"You can run work after returning a response using `BackgroundTasks` in FastAPI by declaring a parameter of type `BackgroundTasks` in your *path operation function* or dependency function. This allows you to schedule background tasks to be executed after the response is sent, as described in [tutorial/background-tasks-0].","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 65, ""eval_duration"": 1129572000, ""invalid_citations"": [], ""load_duration"": 1831100, ""prompt_eval_count"": 1469, ""prompt_eval_duration"": 1196745000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 2338534400, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/background-tasks-0""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q17,no_rag,q17,background_tasks,How can I run work after returning a response using BackgroundTasks in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,356959800,356959800,[],"[""advanced/advanced-dependencies-12"", ""reference/background-0"", ""tutorial/background-tasks-0"", ""tutorial/background-tasks-1"", ""tutorial/background-tasks-2"", ""tutorial/background-tasks-4"", ""tutorial/background-tasks-5"", ""tutorial/background-tasks-6"", ""tutorial/background-tasks-7""]",[],,,,,,,[],[],,,10,Use BackgroundTasks to run work asynchronously after returning a response.,"{""done_reason"": ""stop"", ""eval_count"": 13, ""eval_duration"": 201918000, ""load_duration"": 1615200, ""prompt_eval_count"": 83, ""prompt_eval_duration"": 132648000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 355106900}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q18,semantic,q18,background_tasks,Can FastAPI dependencies add tasks to the same BackgroundTasks object?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,17852600,5776026800,5794018600,"[""tutorial/background-tasks-4"", ""tutorial/background-tasks-5"", ""tutorial/background-tasks-1"", ""reference/background-0"", ""tutorial/background-tasks-7""]","[""reference/background-0"", ""tutorial/background-tasks-4"", ""tutorial/background-tasks-7""]","[""tutorial/background-tasks-4"", ""reference/background-0"", ""tutorial/background-tasks-7""]",3,0.6,1.0,true,0,1,"[""tutorial/background-tasks-4""]",[],1,1.0,12,"Yes, FastAPI dependencies can add tasks to the same BackgroundTasks object. [tutorial/background-tasks-4]","{""citation_count"": 1, ""citation_retry_count"": 0, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 24, ""eval_duration"": 405157000, ""invalid_citations"": [], ""load_duration"": 3095900, ""prompt_eval_count"": 1052, ""prompt_eval_duration"": 5348968000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 5773101200, ""truncation_retries"": 0, ""valid_citations"": [""tutorial/background-tasks-4""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q18,no_rag,q18,background_tasks,Can FastAPI dependencies add tasks to the same BackgroundTasks object?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,403283400,403283400,[],"[""reference/background-0"", ""tutorial/background-tasks-4"", ""tutorial/background-tasks-7""]",[],,,,,,,[],[],,,11,"Yes, FastAPI dependencies can add tasks to the same BackgroundTasks object.","{""done_reason"": ""stop"", ""eval_count"": 16, ""eval_duration"": 249025000, ""load_duration"": 1603800, ""prompt_eval_count"": 80, ""prompt_eval_duration"": 132471000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 401483200}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q18,optimized,q18,background_tasks,Can FastAPI dependencies add tasks to the same BackgroundTasks object?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,9381700,6596112300,6605604700,"[""reference/background-0"", ""tutorial/background-tasks-1"", ""tutorial/background-tasks-7"", ""tutorial/dependencies/dependencies-with-yield-12"", ""tutorial/dependencies/global-dependencies-0""]","[""reference/background-0"", ""tutorial/background-tasks-4"", ""tutorial/background-tasks-7""]","[""reference/background-0"", ""tutorial/background-tasks-7""]",2,0.4,0.6666666666666666,false,1,0,[],[],0,,7,The provided context is insufficient to answer.,"{""citation_count"": 0, ""citation_retry_count"": 1, ""citation_valid"": false, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 9, ""eval_duration"": 142240000, ""invalid_citations"": [], ""load_duration"": 2271100, ""prompt_eval_count"": 1204, ""prompt_eval_duration"": 1167973000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 1322116700, ""truncation_retries"": 0, ""valid_citations"": []}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q19,no_rag,q19,websockets,How do I create a WebSocket endpoint in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,488439500,488439500,[],"[""advanced/websockets-0"", ""advanced/websockets-3"", ""advanced/websockets-4"", ""advanced/websockets-6"", ""advanced/websockets-7"", ""advanced/websockets-8"", ""reference/fastapi-0"", ""reference/websockets-0""]",[],,,,,,,[],[],,,16,Define a WebSocket endpoint using `WebSocket` in the route handler and use `WebSocketRoute` for route registration.,"{""done_reason"": ""stop"", ""eval_count"": 23, ""eval_duration"": 369399000, ""load_duration"": 1679300, ""prompt_eval_count"": 78, ""prompt_eval_duration"": 97162000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 486042200}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q19,optimized,q19,websockets,How do I create a WebSocket endpoint in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,14986100,9983984000,9999114300,"[""advanced/websockets-4"", ""reference/websockets-0"", ""advanced/websockets-10"", ""advanced/websockets-3"", ""alternatives-19""]","[""advanced/websockets-0"", ""advanced/websockets-3"", ""advanced/websockets-4"", ""advanced/websockets-6"", ""advanced/websockets-7"", ""advanced/websockets-8"", ""reference/fastapi-0"", ""reference/websockets-0""]","[""advanced/websockets-4"", ""reference/websockets-0"", ""advanced/websockets-3""]",3,0.6,0.375,true,1,1,"[""reference/websockets-0""]",[],1,1.0,22,"To create a WebSocket endpoint in FastAPI, you could use the `WebSocket` parameter type directly, as it is provided by Starlette. [reference/websockets-0]","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 36, ""eval_duration"": 632140000, ""invalid_citations"": [], ""load_duration"": 2192800, ""prompt_eval_count"": 1697, ""prompt_eval_duration"": 1222906000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 1868792200, ""truncation_retries"": 0, ""valid_citations"": [""reference/websockets-0""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q19,semantic,q19,websockets,How do I create a WebSocket endpoint in FastAPI?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,22086700,7313141100,7335420200,"[""advanced/websockets-4"", ""advanced/websockets-0"", ""advanced/websockets-8"", ""advanced/websockets-6"", ""reference/websockets-0""]","[""advanced/websockets-0"", ""advanced/websockets-3"", ""advanced/websockets-4"", ""advanced/websockets-6"", ""advanced/websockets-7"", ""advanced/websockets-8"", ""reference/fastapi-0"", ""reference/websockets-0""]","[""advanced/websockets-4"", ""advanced/websockets-0"", ""advanced/websockets-8"", ""advanced/websockets-6"", ""reference/websockets-0""]",5,1.0,0.625,true,1,1,"[""advanced/websockets-4""]",[],1,1.0,25,"To create a WebSocket endpoint in FastAPI, you can define a parameter of type `WebSocket` in your route function, as shown in the documentation: [advanced/websockets-4].","{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 38, ""eval_duration"": 668646000, ""invalid_citations"": [], ""load_duration"": 2196200, ""prompt_eval_count"": 1532, ""prompt_eval_duration"": 1195629000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 1875624700, ""truncation_retries"": 0, ""valid_citations"": [""advanced/websockets-4""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,optimized|q20,optimized,q20,websockets,How can a FastAPI application manage multiple WebSocket clients and disconnected connections?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,10269700,7472403700,7482853500,"[""advanced/websockets-4"", ""advanced/websockets-9"", ""deployment/concepts-19"", ""reference/websockets-0"", ""deployment/concepts-18""]","[""advanced/websockets-9"", ""reference/websockets-1""]","[""advanced/websockets-9""]",1,0.2,0.5,true,1,1,"[""advanced/websockets-9""]",[],1,1.0,32,A FastAPI application can manage multiple WebSocket clients and disconnected connections by handling the `WebSocketDisconnect` exception and broadcasting messages to other connected clients. This is demonstrated in the example provided in [advanced/websockets-9].,"{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 44, ""eval_duration"": 773946000, ""invalid_citations"": [], ""load_duration"": 2231100, ""prompt_eval_count"": 1517, ""prompt_eval_duration"": 1195988000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 1983021700, ""truncation_retries"": 0, ""valid_citations"": [""advanced/websockets-9""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,semantic|q20,semantic,q20,websockets,How can a FastAPI application manage multiple WebSocket clients and disconnected connections?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,5,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,22373000,7546501900,7569058500,"[""advanced/websockets-9"", ""reference/websockets-1"", ""advanced/websockets-4"", ""advanced/websockets-0"", ""tutorial/server-sent-events-9""]","[""advanced/websockets-9"", ""reference/websockets-1""]","[""advanced/websockets-9"", ""reference/websockets-1""]",2,0.4,1.0,true,1,1,"[""reference/websockets-1""]",[],1,1.0,25,A FastAPI application can manage multiple WebSocket clients and disconnected connections by catching the `WebSocketDisconnect` exception and broadcasting messages to the remaining connected clients. [reference/websockets-1],"{""citation_count"": 1, ""citation_retry_count"": 1, ""citation_valid"": true, ""done_reason"": ""stop"", ""effective_max_tokens"": 256, ""eval_count"": 37, ""eval_duration"": 636370000, ""invalid_citations"": [], ""load_duration"": 1713700, ""prompt_eval_count"": 1435, ""prompt_eval_duration"": 1196249000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 1845204800, ""truncation_retries"": 0, ""valid_citations"": [""reference/websockets-1""]}"
67797253ce57ea43fce43af34b004d4780e9f24c8a6a1e248500cb7761db1677,no_rag|q20,no_rag,q20,websockets,How can a FastAPI application manage multiple WebSocket clients and disconnected connections?,1305,e08b47b55d7237f38bcaba48c79a468a40b92e4f3120e968ae9ece999f5e8c2d,,ollama,qwen2.5:3b,ollama,qwen2.5:3b,0.0,256,false,42,,515050500,515050500,[],"[""advanced/websockets-9"", ""reference/websockets-1""]",[],,,,,,,[],[],,,17,"Use asyncio for asynchronous handling, manage connections with `WebSocket` class, and implement reconnect logic for disconnected clients.","{""done_reason"": ""stop"", ""eval_count"": 23, ""eval_duration"": 364744000, ""load_duration"": 1609700, ""prompt_eval_count"": 81, ""prompt_eval_duration"": 131615000, ""requested_max_tokens"": 256, ""requested_seed"": 42, ""requested_temperature"": 0.0, ""thinking_enabled"": false, ""total_duration"": 512988100}"
