query_id,category,question,candidate_order,chunk_id,source_path,section_title,content,adjudicator,adjudicated_relevance,adjudication_notes
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,12,advanced/security/oauth2-scopes-2,advanced/security/oauth2-scopes.md,Global view { #global-view },"## Global view { #global-view }

First, let's quickly see the parts that change from the examples in the main **Tutorial - User Guide** for [OAuth2 with Password (and hashing), Bearer with JWT tokens](../../tutorial/security/oauth2-jwt.md). Now using OAuth2 scopes:

{* ../../docs_src/security/tutorial005_an_py310.py hl[5,9,13,47,65,106,108:116,122:126,130:136,141,157] *}

Now let's review those changes step by step.",yann,0,
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,14,tutorial/security/oauth2-jwt-13,tutorial/security/oauth2-jwt.md,Advanced usage with `scopes` { #advanced-usage-with-scopes },"## Advanced usage with `scopes` { #advanced-usage-with-scopes }

OAuth2 has the notion of ""scopes"".

You can use them to add a specific set of permissions to a JWT token.

Then you can give this token to a user directly or a third party, to interact with your API with a set of restrictions.

You can learn how to use them and how they are integrated into **FastAPI** later in the **Advanced User Guide**.",matheus,0,
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,15,features-8,features.md,Security and authentication { #security-and-authentication },"### Security and authentication { #security-and-authentication }

Security and authentication integrated. Without any compromise with databases or data models.

All the security schemes defined in OpenAPI, including:

* HTTP Basic.
* **OAuth2** (also with **JWT tokens**). Check the tutorial on [OAuth2 with JWT](tutorial/security/oauth2-jwt.md).
* API keys in:
    * Headers.
    * Query parameters.
    * Cookies, etc.

Plus all the security features from Starlette (including **session cookies**).

All built as reusable tools and components that are easy to integrate with your systems, data stores, relational and NoSQL databases, etc.",yann,0,
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,17,tutorial/extra-models-0,tutorial/extra-models.md,Extra Models { #extra-models },"# Extra Models { #extra-models }

Continuing with the previous example, it will be common to have more than one related model.

This is especially the case for user models, because:

* The **input model** needs to be able to have a password.
* The **output model** should not have a password.
* The **database model** would probably need to have a hashed password.

/// danger

Never store user's plaintext passwords. Always store a ""secure hash"" that you can then verify.

If you don't know, you will learn what a ""password hash"" is in the [security chapters](security/simple-oauth2.md#password-hashing).

///",yann,0,
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,19,reference/security/index-3,reference/security/index.md,HTTP Credentials,"## HTTP Credentials

::: fastapi.security.HTTPAuthorizationCredentials

::: fastapi.security.HTTPBasicCredentials",matheus,0,
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,21,advanced/security/oauth2-scopes-16,advanced/security/oauth2-scopes.md,About third party integrations { #about-third-party-integrations },"## About third party integrations { #about-third-party-integrations }

In this example we are using the OAuth2 ""password"" flow.

This is appropriate when we are logging in to our own application, probably with our own frontend.

Because we can trust it to receive the `username` and `password`, as we control it.

But if you are building an OAuth2 application that others would connect to (i.e., if you are building an authentication provider equivalent to Facebook, Google, GitHub, etc.) you should use one of the other flows.

The most common is the implicit flow.

The most secure is the code flow, but it's more complex to implement as it requires more steps. As it is more complex, many providers end up suggesting the implicit flow.

/// note

It's common that each authentication provider names their flows in a different way, to make it part of their brand.

But in the end, they are implementing the same OAuth2 standard.

///

**FastAPI** includes utilities for all these OAuth2 authentication flows in `fastapi.security.oauth2`.",matheus,1,
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,23,tutorial/security/index-2,tutorial/security/index.md,OAuth2 { #oauth2 },"## OAuth2 { #oauth2 }

OAuth2 is a specification that defines several ways to handle authentication and authorization.

It is quite an extensive specification and covers several complex use cases.

It includes ways to authenticate using a ""third party"".

That's what all the systems with ""login with Facebook, Google, X (Twitter), GitHub"" use underneath.",wilson,1,
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,25,advanced/security/oauth2-scopes-0,advanced/security/oauth2-scopes.md,OAuth2 scopes { #oauth2-scopes },"# OAuth2 scopes { #oauth2-scopes }

You can use OAuth2 scopes directly with **FastAPI**, they are integrated to work seamlessly.

This would allow you to have a more fine-grained permission system, following the OAuth2 standard, integrated into your OpenAPI application (and the API docs).

OAuth2 with scopes is the mechanism used by many big authentication providers, like Facebook, Google, GitHub, Microsoft, X (Twitter), etc. They use it to provide specific permissions to users and applications.

Every time you ""log in with"" Facebook, Google, GitHub, Microsoft, X (Twitter), that application is using OAuth2 with scopes.

In this section you will see how to manage authentication and authorization with the same OAuth2 with scopes in your **FastAPI** application.

/// warning

This is a more or less advanced section. If you are just starting, you can skip it.

You don't necessarily need OAuth2 scopes, and you can handle authentication and authorization however you want.

But OAuth2 with scopes can be nicely integrated into your API (with OpenAPI) and your API docs.

Nevertheless, you still enforce those scopes, or any other security/authorization requirement, however you need, in your code.

In many cases, OAuth2 with scopes can be an overkill.

But if you know you need it, or you are curious, keep reading.

///",matheus,0,
q10,security,How do I implement OAuth2 password authentication with bearer tokens in FastAPI?,26,tutorial/security/first-steps-7,tutorial/security/first-steps.md,**FastAPI**'s `OAuth2PasswordBearer` { #fastapis-oauth2passwordbearer },"## **FastAPI**'s `OAuth2PasswordBearer` { #fastapis-oauth2passwordbearer }

**FastAPI** provides several tools, at different levels of abstraction, to implement these security features.

In this example we are going to use **OAuth2**, with the **Password** flow, using a **Bearer** token. We do that using the `OAuth2PasswordBearer` class.

/// note

A ""bearer"" token is not the only option.

But it's the best one for our use case.

And it might be the best for most use cases, unless you are an OAuth2 expert and know exactly why there's another option that better suits your needs.

In that case, **FastAPI** also provides you with the tools to build it.

///

When we create an instance of the `OAuth2PasswordBearer` class we pass in the `tokenUrl` parameter. This parameter contains the URL that the client (the frontend running in the user's browser) will use to send the `username` and `password` in order to get a token.

{* ../../docs_src/security/tutorial001_an_py310.py hl[8] *}

/// tip

Here `tokenUrl=""token""` refers to a relative URL `token` that we haven't created yet. As it's a relative URL, it's equivalent to `./token`.",yann,1,
q11,security,How can I create and validate JWT access tokens in FastAPI?,6,tutorial/handling-errors-9,tutorial/handling-errors.md,Override the `HTTPException` error handler { #override-the-httpexception-error-handler },"### Override the `HTTPException` error handler { #override-the-httpexception-error-handler }

The same way, you can override the `HTTPException` handler.

For example, you could want to return a plain text response instead of JSON for these errors:

{* ../../docs_src/handling_errors/tutorial004_py310.py hl[3:4,9:11,25] *}

/// note | Technical Details

You could also use `from starlette.responses import PlainTextResponse`.

**FastAPI** provides the same `starlette.responses` as `fastapi.responses` just as a convenience for you, the developer. But most of the available responses come directly from Starlette.

///

/// warning

Have in mind that the `RequestValidationError` contains the information of the file name and line where the validation error happens so that you can show it in your logs with the relevant information if you want to.

But that means that if you just convert it to a string and return that information directly, you could be leaking a bit of information about your system, that's why here the code extracts and shows each error independently.

///",matheus,0,
q11,security,How can I create and validate JWT access tokens in FastAPI?,9,advanced/security/oauth2-scopes-15,advanced/security/oauth2-scopes.md,Check it { #check-it },"## Check it { #check-it }

If you open the API docs, you can authenticate and specify which scopes you want to authorize.

<img src=""/img/tutorial/security/image11.png"">

If you don't select any scope, you will be ""authenticated"", but when you try to access `/users/me/` or `/users/me/items/` you will get an error saying that you don't have enough permissions. You will still be able to access `/status/`.

And if you select the scope `me` but not the scope `items`, you will be able to access `/users/me/` but not `/users/me/items/`.

That's what would happen to a third party application that tried to access one of these *path operations* with a token provided by a user, depending on how many permissions the user gave the application.",matheus,0,
q11,security,How can I create and validate JWT access tokens in FastAPI?,10,advanced/strict-content-type-0,advanced/strict-content-type.md,Strict Content-Type Checking { #strict-content-type-checking },"# Strict Content-Type Checking { #strict-content-type-checking }

By default, **FastAPI** uses strict `Content-Type` header checking for JSON request bodies, this means that JSON requests **must** include a valid `Content-Type` header (e.g. `application/json`) in order for the body to be parsed as JSON.",yann,0,
q11,security,How can I create and validate JWT access tokens in FastAPI?,14,alternatives-19,alternatives.md,[APIStar](https://github.com/encode/apistar) (<= 0.5) { #apistar-0-5 },"### [APIStar](https://github.com/encode/apistar) (<= 0.5) { #apistar-0-5 }

Right before deciding to build **FastAPI** I found **APIStar** server. It had almost everything I was looking for and had a great design.

It was one of the first implementations of a framework using Python type hints to declare parameters and requests that I ever saw (before NestJS and Molten). I found it more or less at the same time as Hug. But APIStar used the OpenAPI standard.

It had automatic data validation, data serialization and OpenAPI schema generation based on the same type hints in several places.

Body schema definitions didn't use the same Python type hints like Pydantic, it was a bit more similar to Marshmallow, so, editor support wouldn't be as good, but still, APIStar was the best available option.

It had the best performance benchmarks at the time (only surpassed by Starlette).

At first, it didn't have an automatic API documentation web UI, but I knew I could add Swagger UI to it.

It had a dependency injection system. It required pre-registration of components, as other tools discussed above. But still, it was a great feature.

I was never able to use it in a full project, as it didn't have security integration, so, I couldn't replace all the features I was having with the full-stack generators based on Flask-apispec. I had in my backlog of projects to create a pull request adding that functionality.

But then, the project's focus shifted.

It was no longer an API web framework, as the creator needed to focus on Starlette.

Now APIStar is a set of tools to validate OpenAPI specifications, not a web framework.",matheus,0,
q11,security,How can I create and validate JWT access tokens in FastAPI?,16,tutorial/security/oauth2-jwt-13,tutorial/security/oauth2-jwt.md,Advanced usage with `scopes` { #advanced-usage-with-scopes },"## Advanced usage with `scopes` { #advanced-usage-with-scopes }

OAuth2 has the notion of ""scopes"".

You can use them to add a specific set of permissions to a JWT token.

Then you can give this token to a user directly or a third party, to interact with your API with a set of restrictions.

You can learn how to use them and how they are integrated into **FastAPI** later in the **Advanced User Guide**.",yann,0,
q11,security,How can I create and validate JWT access tokens in FastAPI?,18,tutorial/body-4,tutorial/body.md,Results { #results },"## Results { #results }

With just that Python type declaration, **FastAPI** will:

* Read the body of the request as JSON.
* Convert the corresponding types (if needed).
* Validate the data.
    * If the data is invalid, it will return a nice and clear error, indicating exactly where and what was the incorrect data.
* Give you the received data in the parameter `item`.
    * As you declared it in the function to be of type `Item`, you will also have all the editor support (completion, etc) for all of the attributes and their types.
* Generate [JSON Schema](https://json-schema.org) definitions for your model, you can also use them anywhere else you like if it makes sense for your project.
* Those schemas will be part of the generated OpenAPI schema, and used by the automatic documentation <abbr title=""User Interfaces"">UIs</abbr>.",wilson,0,
q11,security,How can I create and validate JWT access tokens in FastAPI?,19,tutorial/security/oauth2-jwt-9,tutorial/security/oauth2-jwt.md,Update the dependencies { #update-the-dependencies },"## Update the dependencies { #update-the-dependencies }

Update `get_current_user` to receive the same token as before, but this time, using JWT tokens.

Decode the received token, verify it, and return the current user.

If the token is invalid, return an HTTP error right away.

{* ../../docs_src/security/tutorial004_an_py310.py hl[93:110] *}",wilson,1,
q11,security,How can I create and validate JWT access tokens in FastAPI?,22,advanced/security/oauth2-scopes-4,advanced/security/oauth2-scopes.md,JWT token with scopes { #jwt-token-with-scopes },"## JWT token with scopes { #jwt-token-with-scopes }

Now, modify the token *path operation* to return the scopes requested.

We are still using the same `OAuth2PasswordRequestForm`. It includes a property `scopes` with a `list` of `str`, with each scope it received in the request.

And we return the scopes as part of the JWT token.

/// danger

For simplicity, here we are just adding the scopes received directly to the token.

But in your application, for security, you should make sure you only add the scopes that the user is actually able to have, or the ones you have predefined.

///

{* ../../docs_src/security/tutorial005_an_py310.py hl[157] *}",matheus,1,
q11,security,How can I create and validate JWT access tokens in FastAPI?,29,tutorial/sql-databases-14,tutorial/sql-databases.md,Run the App { #run-the-app },"### Run the App { #run-the-app }

You can run the app:

<div class=""termy"">

```console
$ uv run fastapi dev

<span style=""color: green;"">INFO</span>:     Uvicorn running on http://127.0.0.1:8000 (Press CTRL+C to quit)
```

</div>

Then go to the `/docs` UI, you will see that **FastAPI** is using these **models** to **document** the API, and it will use them to **serialize** and **validate** the data too.

<div class=""screenshot"">
<img src=""/img/tutorial/sql-databases/image01.png"">
</div>",wilson,0,
q11,security,How can I create and validate JWT access tokens in FastAPI?,30,tutorial/security/oauth2-jwt-14,tutorial/security/oauth2-jwt.md,Recap { #recap },"## Recap { #recap }

With what you have seen up to now, you can set up a secure **FastAPI** application using standards like OAuth2 and JWT.

In almost any framework handling the security becomes a rather complex subject quite quickly.

Many packages that simplify it a lot have to make many compromises with the data model, database, and available features. And some of these packages that simplify things too much actually have security flaws underneath.

---

**FastAPI** doesn't make any compromise with any database, data model or tool.

It gives you all the flexibility to choose the ones that fit your project the best.

And you can use directly many well maintained and widely used packages like `pwdlib` and `PyJWT`, because **FastAPI** doesn't require any complex mechanisms to integrate external packages.

But it provides you the tools to simplify the process as much as possible without compromising flexibility, robustness, or security.

And you can use and implement secure, standard protocols, like OAuth2 in a relatively simple way.

You can learn more in the **Advanced User Guide** about how to use OAuth2 ""scopes"", for a more fine-grained permission system, following these same standards. OAuth2 with scopes is the mechanism used by many big authentication providers, like Facebook, Google, GitHub, Microsoft, X (Twitter), etc. to authorize third party applications to interact with their APIs on behalf of their users.",wilson,1,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,1,features-8,features.md,Security and authentication { #security-and-authentication },"### Security and authentication { #security-and-authentication }

Security and authentication integrated. Without any compromise with databases or data models.

All the security schemes defined in OpenAPI, including:

* HTTP Basic.
* **OAuth2** (also with **JWT tokens**). Check the tutorial on [OAuth2 with JWT](tutorial/security/oauth2-jwt.md).
* API keys in:
    * Headers.
    * Query parameters.
    * Cookies, etc.

Plus all the security features from Starlette (including **session cookies**).

All built as reusable tools and components that are easy to integrate with your systems, data stores, relational and NoSQL databases, etc.",matheus,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,4,reference/security/index-1,reference/security/index.md,API Key Security Schemes,"## API Key Security Schemes

::: fastapi.security.APIKeyCookie

::: fastapi.security.APIKeyHeader

::: fastapi.security.APIKeyQuery",matheus,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,6,tutorial/security/first-steps-6,tutorial/security/first-steps.md,The `password` flow { #the-password-flow },"But in this case, the same **FastAPI** application will handle the API and the authentication.

So, let's review it from that simplified point of view:

* The user types the `username` and `password` in the frontend, and hits `Enter`.
* The frontend (running in the user's browser) sends that `username` and `password` to a specific URL in our API (declared with `tokenUrl=""token""`).
* The API checks that `username` and `password`, and responds with a ""token"" (we haven't implemented any of this yet).
    * A ""token"" is just a string with some content that we can use later to verify this user.
    * Normally, a token is set to expire after some time.
        * So, the user will have to log in again at some point later.
        * And if the token is stolen, the risk is less. It is not like a permanent key that will work forever (in most of the cases).
* The frontend stores that token temporarily somewhere.
* The user clicks in the frontend to go to another section of the frontend web app.
* The frontend needs to fetch some more data from the API.
    * But it needs authentication for that specific endpoint.
    * So, to authenticate with our API, it sends a header `Authorization` with a value of `Bearer ` plus the token.
    * If the token contains `foobar`, the content of the `Authorization` header would be: `Bearer foobar`.",yann,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,7,reference/security/index-5,reference/security/index.md,OAuth2 Password Form,"## OAuth2 Password Form

::: fastapi.security.OAuth2PasswordRequestForm

::: fastapi.security.OAuth2PasswordRequestFormStrict",wilson,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,9,tutorial/security/first-steps-0,tutorial/security/first-steps.md,Security - First Steps { #security-first-steps },"# Security - First Steps { #security-first-steps }

Let's imagine that you have your **backend** API in some domain.

And you have a **frontend** in another domain or in a different path of the same domain (or in a mobile application).

And you want to have a way for the frontend to authenticate with the backend, using a **username** and **password**.

We can use **OAuth2** to build that with **FastAPI**.

But let's save you the time of reading the full long specification just to find those little pieces of information you need.

Let's use the tools provided by **FastAPI** to handle security.",matheus,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,11,tutorial/security/simple-oauth2-5,tutorial/security/simple-oauth2.md,`OAuth2PasswordRequestForm` { #oauth2passwordrequestform },"`OAuth2PasswordBearer` makes **FastAPI** know that it is a security scheme. So it is added that way to OpenAPI.

But `OAuth2PasswordRequestForm` is just a class dependency that you could have written yourself, or you could have declared `Form` parameters directly.

But as it's a common use case, it is provided by **FastAPI** directly, just to make it easier.

///",wilson,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,12,tutorial/security/oauth2-jwt-14,tutorial/security/oauth2-jwt.md,Recap { #recap },"## Recap { #recap }

With what you have seen up to now, you can set up a secure **FastAPI** application using standards like OAuth2 and JWT.

In almost any framework handling the security becomes a rather complex subject quite quickly.

Many packages that simplify it a lot have to make many compromises with the data model, database, and available features. And some of these packages that simplify things too much actually have security flaws underneath.

---

**FastAPI** doesn't make any compromise with any database, data model or tool.

It gives you all the flexibility to choose the ones that fit your project the best.

And you can use directly many well maintained and widely used packages like `pwdlib` and `PyJWT`, because **FastAPI** doesn't require any complex mechanisms to integrate external packages.

But it provides you the tools to simplify the process as much as possible without compromising flexibility, robustness, or security.

And you can use and implement secure, standard protocols, like OAuth2 in a relatively simple way.

You can learn more in the **Advanced User Guide** about how to use OAuth2 ""scopes"", for a more fine-grained permission system, following these same standards. OAuth2 with scopes is the mechanism used by many big authentication providers, like Facebook, Google, GitHub, Microsoft, X (Twitter), etc. to authorize third party applications to interact with their APIs on behalf of their users.",wilson,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,13,reference/dependencies-0,reference/dependencies.md,Dependencies - `Depends()` and `Security()`,# Dependencies - `Depends()` and `Security()`,yann,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,15,tutorial/frontend-8,tutorial/frontend.md,Dependencies and Middleware { #dependencies-and-middleware },"## Dependencies and Middleware { #dependencies-and-middleware }

Frontend responses run inside the normal **FastAPI** application, so HTTP middleware applies to them.

Dependencies from the app, from an `APIRouter`, and from `include_router()` also apply to frontend responses. This can be useful for protecting a frontend with cookie authentication or similar.",yann,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,17,reference/security/index-4,reference/security/index.md,OAuth2 Authentication,"## OAuth2 Authentication

::: fastapi.security.OAuth2

::: fastapi.security.OAuth2AuthorizationCodeBearer

::: fastapi.security.OAuth2PasswordBearer",matheus,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,19,tutorial/security/index-6,tutorial/security/index.md,OpenAPI { #openapi },"## OpenAPI { #openapi }

OpenAPI (previously known as Swagger) is the open specification for building APIs (now part of the Linux Foundation).

**FastAPI** is based on **OpenAPI**.

That's what makes it possible to have multiple automatic interactive documentation interfaces, code generation, etc.

OpenAPI has a way to define multiple security ""schemes"".

By using them, you can take advantage of all these standard-based tools, including these interactive documentation systems.

OpenAPI defines the following security schemes:

* `apiKey`: an application specific key that can come from:
    * A query parameter.
    * A header.
    * A cookie.
* `http`: standard HTTP authentication systems, including:
    * `bearer`: a header `Authorization` with a value of `Bearer ` plus a token. This is inherited from OAuth2.
    * HTTP Basic authentication.
    * HTTP Digest, etc.
* `oauth2`: all the OAuth2 ways to handle security (called ""flows"").
    * Several of these flows are appropriate for building an OAuth 2.0 authentication provider (like Google, Facebook, X (Twitter), GitHub, etc):
        * `implicit`
        * `clientCredentials`
        * `authorizationCode`
    * But there is one specific ""flow"" that can be perfectly used for handling authentication in the same application directly:
        * `password`: some next chapters will cover examples of this.
* `openIdConnect`: has a way to define how to discover OAuth2 authentication data automatically.
    * This automatic discovery is what is defined in the OpenID Connect specification.

/// tip

Integrating other authentication/authorization providers like Google, Facebook, X (Twitter), GitHub, etc. is also possible and relatively easy.",matheus,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,21,advanced/security/oauth2-scopes-16,advanced/security/oauth2-scopes.md,About third party integrations { #about-third-party-integrations },"## About third party integrations { #about-third-party-integrations }

In this example we are using the OAuth2 ""password"" flow.

This is appropriate when we are logging in to our own application, probably with our own frontend.

Because we can trust it to receive the `username` and `password`, as we control it.

But if you are building an OAuth2 application that others would connect to (i.e., if you are building an authentication provider equivalent to Facebook, Google, GitHub, etc.) you should use one of the other flows.

The most common is the implicit flow.

The most secure is the code flow, but it's more complex to implement as it requires more steps. As it is more complex, many providers end up suggesting the implicit flow.

/// note

It's common that each authentication provider names their flows in a different way, to make it part of their brand.

But in the end, they are implementing the same OAuth2 standard.

///

**FastAPI** includes utilities for all these OAuth2 authentication flows in `fastapi.security.oauth2`.",matheus,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,22,tutorial/security/first-steps-7,tutorial/security/first-steps.md,**FastAPI**'s `OAuth2PasswordBearer` { #fastapis-oauth2passwordbearer },"## **FastAPI**'s `OAuth2PasswordBearer` { #fastapis-oauth2passwordbearer }

**FastAPI** provides several tools, at different levels of abstraction, to implement these security features.

In this example we are going to use **OAuth2**, with the **Password** flow, using a **Bearer** token. We do that using the `OAuth2PasswordBearer` class.

/// note

A ""bearer"" token is not the only option.

But it's the best one for our use case.

And it might be the best for most use cases, unless you are an OAuth2 expert and know exactly why there's another option that better suits your needs.

In that case, **FastAPI** also provides you with the tools to build it.

///

When we create an instance of the `OAuth2PasswordBearer` class we pass in the `tokenUrl` parameter. This parameter contains the URL that the client (the frontend running in the user's browser) will use to send the `username` and `password` in order to get a token.

{* ../../docs_src/security/tutorial001_an_py310.py hl[8] *}

/// tip

Here `tokenUrl=""token""` refers to a relative URL `token` that we haven't created yet. As it's a relative URL, it's equivalent to `./token`.",wilson,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,30,tutorial/security/first-steps-10,tutorial/security/first-steps.md,Use it { #use-it },"### Use it { #use-it }

Now you can pass that `oauth2_scheme` in a dependency with `Depends`.

{* ../../docs_src/security/tutorial001_an_py310.py hl[12] *}

This dependency will provide a `str` that is assigned to the parameter `token` of the *path operation function*.

**FastAPI** will know that it can use this dependency to define a ""security scheme"" in the OpenAPI schema (and the automatic API docs).

/// note | Technical Details

**FastAPI** will know that it can use the class `OAuth2PasswordBearer` (declared in a dependency) to define the security scheme in OpenAPI because it inherits from `fastapi.security.oauth2.OAuth2`, which in turn inherits from `fastapi.security.base.SecurityBase`.

All the security utilities that integrate with OpenAPI (and the automatic API docs) inherit from `SecurityBase`, that's how **FastAPI** can know how to integrate them in OpenAPI.

///",wilson,0,
q12,security,How do OAuth2 scopes work with FastAPI Security dependencies?,31,advanced/security/oauth2-scopes-6,advanced/security/oauth2-scopes.md,Declare scopes in *path operations* and dependencies { #declare-scopes-in-path-operations-and-dependencies },"/// note | Technical Details

`Security` is actually a subclass of `Depends`, and it has just one extra parameter that we'll see later.

But by using `Security` instead of `Depends`, **FastAPI** will know that it can declare security scopes, use them internally, and document the API with OpenAPI.

But when you import `Query`, `Path`, `Depends`, `Security` and others from `fastapi`, those are actually functions that return special classes.

///",wilson,1,
q13,security,How can I protect an endpoint using an API key in FastAPI?,35,tutorial/security/index-8,tutorial/security/index.md,**FastAPI** utilities { #fastapi-utilities },"## **FastAPI** utilities { #fastapi-utilities }

FastAPI provides several tools for each of these security schemes in the `fastapi.security` module that simplify using these security mechanisms.

In the next chapters you will see how to add security to your API using those tools provided by **FastAPI**.

And you will also see how it gets automatically integrated into the interactive documentation system.",carlos,0,
q14,middleware_cors,How do I configure CORS to allow requests from specific origins in FastAPI?,20,tutorial/cors-7,tutorial/cors.md,CORS preflight requests { #cors-preflight-requests },"### CORS preflight requests { #cors-preflight-requests }

These are any `OPTIONS` request with `Origin` and `Access-Control-Request-Method` headers.

In this case the middleware will intercept the incoming request and respond with appropriate CORS headers, and either a `200` or `400` response for informational purposes.",matheus,0,
q14,middleware_cors,How do I configure CORS to allow requests from specific origins in FastAPI?,21,reference/middleware-0,reference/middleware.md,Middleware,"# Middleware

There are several middlewares available provided by Starlette directly.

Read more about them in the [FastAPI docs for Middleware](https://fastapi.tiangolo.com/advanced/middleware/).

::: fastapi.middleware.cors.CORSMiddleware

It can be imported from `fastapi`:

```python
from fastapi.middleware.cors import CORSMiddleware
```

::: fastapi.middleware.gzip.GZipMiddleware

It can be imported from `fastapi`:

```python
from fastapi.middleware.gzip import GZipMiddleware
```

::: fastapi.middleware.httpsredirect.HTTPSRedirectMiddleware

It can be imported from `fastapi`:

```python
from fastapi.middleware.httpsredirect import HTTPSRedirectMiddleware
```

::: fastapi.middleware.trustedhost.TrustedHostMiddleware

It can be imported from `fastapi`:

```python
from fastapi.middleware.trustedhost import TrustedHostMiddleware
```",gabriela,1,
q14,middleware_cors,How do I configure CORS to allow requests from specific origins in FastAPI?,31,tutorial/cors-8,tutorial/cors.md,Simple requests { #simple-requests },"### Simple requests { #simple-requests }

Any request with an `Origin` header. In this case the middleware will pass the request through as normal, but will include appropriate CORS headers on the response.",gabriela,0,
q16,middleware_cors,How can I configure trusted hosts or HTTPS redirection middleware in FastAPI?,5,advanced/middleware-2,advanced/middleware.md,Integrated middlewares { #integrated-middlewares },"## Integrated middlewares { #integrated-middlewares }

**FastAPI** includes several middlewares for common use cases, we'll see next how to use them.

/// note | Technical Details

For the next examples, you could also use `from starlette.middleware.something import SomethingMiddleware`.

**FastAPI** provides several middlewares in `fastapi.middleware` just as a convenience for you, the developer. But most of the available middlewares come directly from Starlette.

///",gabriela,1,
q16,middleware_cors,How can I configure trusted hosts or HTTPS redirection middleware in FastAPI?,13,advanced/middleware-0,advanced/middleware.md,Advanced Middleware { #advanced-middleware },"# Advanced Middleware { #advanced-middleware }

In the main tutorial you read how to add [Custom Middleware](../tutorial/middleware.md) to your application.

And then you also read how to handle [CORS with the `CORSMiddleware`](../tutorial/cors.md).

In this section we'll see how to use other middlewares.",wilson,1,
q16,middleware_cors,How can I configure trusted hosts or HTTPS redirection middleware in FastAPI?,18,tutorial/middleware-3,tutorial/middleware.md,Multiple middleware execution order { #multiple-middleware-execution-order },"## Multiple middleware execution order { #multiple-middleware-execution-order }

When you add multiple middlewares using either `@app.middleware()` decorator or `app.add_middleware()` method, each new middleware wraps the application, forming a stack. The last middleware added is the *outermost*, and the first is the *innermost*.

On the request path, the *outermost* middleware runs first.

On the response path, it runs last.

For example:

```Python
app.add_middleware(MiddlewareA)
app.add_middleware(MiddlewareB)
```

This results in the following execution order:

* **Request**: MiddlewareB → MiddlewareA → route

* **Response**: route → MiddlewareA → MiddlewareB

This stacking behavior ensures that middlewares are executed in a predictable and controllable order.",wilson,0,
q16,middleware_cors,How can I configure trusted hosts or HTTPS redirection middleware in FastAPI?,22,tutorial/middleware-0,tutorial/middleware.md,Middleware { #middleware },"# Middleware { #middleware }

You can add middleware to **FastAPI** applications.

A ""middleware"" is a function that works with every **request** before it is processed by any specific *path operation*. And also with every **response** before returning it.

* It takes each **request** that comes to your application.
* It can then do something to that **request** or run any needed code.
* Then it passes the **request** to be processed by the rest of the application (by some *path operation*).
* It then takes the **response** generated by the application (by some *path operation*).
* It can do something to that **response** or run any needed code.
* Then it returns the **response**.

/// note | Technical Details

If you have dependencies with `yield`, the exit code will run *after* the middleware.

If there were any background tasks (covered in the [Background Tasks](background-tasks.md) section, you will see it later), they will run *after* all the middleware.

///",carlos,0,
q16,middleware_cors,How can I configure trusted hosts or HTTPS redirection middleware in FastAPI?,26,tutorial/middleware-4,tutorial/middleware.md,Other middlewares { #other-middlewares },"## Other middlewares { #other-middlewares }

You can later read more about other middlewares in the [Advanced User Guide: Advanced Middleware](../advanced/middleware.md).

You will read about how to handle <abbr title=""Cross-Origin Resource Sharing"">CORS</abbr> with a middleware in the next section.",wilson,0,
q17,background_tasks,How can I run work after returning a response using BackgroundTasks in FastAPI?,8,tutorial/middleware-0,tutorial/middleware.md,Middleware { #middleware },"# Middleware { #middleware }

You can add middleware to **FastAPI** applications.

A ""middleware"" is a function that works with every **request** before it is processed by any specific *path operation*. And also with every **response** before returning it.

* It takes each **request** that comes to your application.
* It can then do something to that **request** or run any needed code.
* Then it passes the **request** to be processed by the rest of the application (by some *path operation*).
* It then takes the **response** generated by the application (by some *path operation*).
* It can do something to that **response** or run any needed code.
* Then it returns the **response**.

/// note | Technical Details

If you have dependencies with `yield`, the exit code will run *after* the middleware.

If there were any background tasks (covered in the [Background Tasks](background-tasks.md) section, you will see it later), they will run *after* all the middleware.

///",carlos,0,
